,SMILES,log2CL,log2CL_pred
675,C[C@@H](O)[C@@H]1[C@H]2[C@@H](C)C(=C(N2C1=O)C(=O)O)S[C@@H]3CN[C@@H](C3)C(=O)N(C)C,1.9634741239748859,1.3761158
676,C(S(=O)(=O)O)CS,4.357552004618084,1.5791878
677,Cc1c(c(c(cn1)CO)CO)O.C1CC(=O)N[C@@H]1C(=O),2.9818526532897405,2.254002
678,CC(C)NCC(c1cc(cc(c1)O)O)O,3.814550423461808,3.1471722
679,[H]N([H])c1c2cc(c(cc2nc(n1)N1CCN(CC1)C([C@H](C)OC)=O)OC)OC,-0.9159357352115255,1.5063536
680,c12c3[C@@H]4[C@H]([N@@](C[C@@H](C4)CNC(OCc4ccccc4)=O)C)Cc1cn(c2ccc3)C,3.263034405833794,4.1221
681,CN(C)C(=N)NC(=N)N,2.8875252707415875,2.9868844
682,CCC(=O)C(CC(C)N(C)C)(c1ccccc1)c2ccccc2,0.765534746362977,3.1075501
683,CN[C@@H](C)Cc1ccccc1,2.137503523749935,3.5851538
684,COc1cccc(OC)c1C(=O)N[C@H]2[C@H]3SC(C)(C)[C@@H](N3C2=O)C(=O)O,2.7224660244710908,1.4581666
685,CN1C=CNC1=S,1.8875252707415875,3.137025
686,CCC#CC(C)C1(CC=C)C(=O)NC(=O)N(C)C1=O,3.584962500721156,2.6748347
687,CN(Cc1cnc2nc(N)nc(N)c2n1)c3ccc(cc3)C(=O)N[C@@H](CCC(=O)O)C(=O)O,1.070389327891398,0.8202857
688,COc1c2c(ccc(=O)o2)cc3c1occ3,3.584962500721156,1.9085294
689,C[C@](N)(Cc1ccc(O)c(O)c1)C(=O)O,1.8073549220576042,2.1274354
690,c12c3C=4[C@H]([N@@](C[C@@H](C4)C(N[C@@H](CC)CO)=O)C)Cc1c[nH]c2ccc3,2.8439838440483265,3.2166774
691,C[N+]1(CC2CC2)CC[C@]34[C@H]5Oc6c(O)ccc(C[C@@H]1[C@]3(O)CCC5=O)c46,4.459431618637297,3.1172419
692,C[C@@H]1CC2=CC(=O)CC[C@@H]2[C@H]3CC[C@]4(C)[C@@H](O)CC[C@H]4[C@H]13,4.321928094887363,2.7044685
693,COC(=O)C(C1CCCCN1)c2ccccc2,3.2357270598380583,3.1884975
694,C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@H]2[C@@]4(C)C=CC(=O)C=C14,2.608809242675524,1.9973606
695,CSCO[C@H]1C[C@H]2OC[C@@]2(OC(=O)C)[C@H]3[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c6ccccc6)c7ccccc7)C(=C([C@@H](OC(=O)C)C(=O)[C@]13C)C5(C)C)C,2.678071905112638,2.0817513
696,CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC,2.5109619192773796,2.8389587
697,COc1ccc2C[C@@H]3c4c(CC[N+]3(C)C)cc(OC)c(OC)c4Oc5ccc(C[C@H]6c7cc(Oc1c2)c(OC)cc7CC[N+]6(C)C)cc5,0.2630344058337938,1.3169017
698,CC1Nc2cc(Cl)c(cc2C(=O)N1c3ccccc3C)S(=O)(=O)N,0.48542682717024166,0.92955816
699,CS(=O)(=O)c1ccc2c(c1)N(c3ccccc3S2)CCCN4CCC(CC4)C(=O)N,3.6016965164809576,2.8298306
700,COCCc1ccc(OCC(O)CNC(C)C)cc1,3.700439718141092,3.8005395
701,CN(C(=O)C)c1c(I)c(NC(=O)C)c(I)c(C(=O)O)c1I,1.4329594072761063,-0.16567135
702,Cc1ncc(N(=O)=O)n1CCO,-0.23446525363702297,2.6880195
703,CC(N)COc1c(C)cccc1C,3.0531113364595623,3.0700536
704,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NC(=O)N3CCN(C3=O)S(=O)(=O)C)c4ccccc4)C(=O)N2[C@H]1C(=O)O,1.070389327891398,1.1036863
705,N12[C@@H](c3c(cccc3)Cc3c1cccc3)C[N@@](C)CC2,4.452858964713811,3.7271173
706,COCC(=O)O[C@]1(CCN(C)CCCc2nc3ccccc3[nH]2)CCc4cc(F)ccc4[C@@H]1C(C)C,2.0,2.5508063
707,CCCCCOc1ccc(cc1)c2onc(c2)c3ccc(cc3)C(=O)N[C@H]4C[C@@H](O)[C@@H](O)NC(=O)[C@@H]5[C@@H](O)[C@@H](C)CN5C(=O)[C@@H](NC(=O)C(NC(=O)[C@@H]6C[C@@H](O)CN6C(=O)C(NC4=O)[C@@H](C)O)[C@H](O)[C@@H](O)c7ccc(O)c(OS(=O)(=O)O)c7)[C@H](O)CC(=O)N,-2.5563933485243853,0.9465468
708,c1cc(c(cc1Cl)Cl)COC(Cn2ccnc2)c3ccc(cc3Cl)Cl,3.2448870591235344,2.011074
709,C1C[C@@H](N)[C@H](O[C@@H]1CNC)O[C@@H]1[C@@H]([C@H]([C@@H](C[C@@H]1N)N)O[C@@H]1[C@@H]([C@H]([C@](CO1)(O)C)NC)O)O,0.13750352374993502,1.3654137
710,Cc1ncc2CN=C(c3ccccc3F)c4cc(Cl)ccc4n12,2.405992359675837,1.6473211
711,c1(c(ccc(c1)OC)OC)[C@@H](CNC(CN)=O)O,4.802193216941825,3.9303043
712,OC[C@@H](O)[C@@H](O)[C@H](O[C@H](C)C(=O)N[C@@H](C)C(=O)N[C@H](CCC(=O)N[C@@H](C)C(=O)NCCOP(O)(=O)OC[C@@H](COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC)C(N)=O)[C@H](C=O)NC(C)=O,5.60584986719498,0.5320841
713,C1=2[C@H]([C@H]3[C@]([C@@](C#CC)(O)CC3)(C)C[C@@H]1c1ccc(N(C)C)cc1)CCC=1C2CCC(C1)=O,-1.0,1.2468534
714,OCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,0.765534746362977,2.8670268
715,C(CCN[N+](C)(C)C)([O-])=O,1.4854268271702415,2.1020794
716,C1[C@@H]([C@@]1(C(=O)N(CC)CC)c1ccccc1)CN,3.0303360783709588,3.0576003
717,CC1=C(C=C(C#N)C(=O)N1)c2ccncc2,2.6322682154995127,1.1824211
718,CN(C)[C@H]1[C@@H]2C[C@@H]3Cc4c(ccc(O)c4C(=O)C3=C(O)[C@]2(O)C(=O)C(=C1O)C(=O)N)N(C)C,0.2630344058337938,0.989569
719,c1(N2CCCCC2)cc(n(=O)c(n1)N)N,3.523561956057013,2.0702837
720,O=C(Cc1csc(N)n1)Nc3ccc(CCNC[C@H](O)c2ccccc2)cc3,3.765534746362977,2.6326277
721,CN1CCN2C(C1)c3ccccc3Cc4cccnc24,3.0,2.9569063
722,c12c3cccc1cc(cc2C(=O)N(C3=O)CCN(C)C)[N+](=O)[O-],5.112700132749362,2.3278008
723,OCCNCCNc1ccc(NCCNCCO)c2C(=O)c3c(O)ccc(O)c3C(=O)c12,2.9818526532897405,1.67059
724,COc1cc2CC[N+](C)(CCCOC(=O)CC\C=C\CCC(=O)OCCC[N+]3(C)CCc4cc(OC)c(OC)cc4C3Cc5cc(OC)c(OC)c(OC)c5)C(Cc6cc(OC)c(OC)c(OC)c6)c2cc1OC,2.37851162325373,1.3706682
725,n1(Cc2ccc(cc2)F)c(N2CCC(CC2)N(C)c2nccc([nH]2)=O)nc2c1cccc2,0.04264433740849372,1.8011996
726,Clc1ccc(cc1)C(=O)NCCN2CCOCC2,3.321928094887362,2.6548252
727,C(c1ccccc1)C[C@H](N[C@H](C(N1Cc2c(C[C@H]1C(O)=O)cc(OC)c(c2)OC)=O)C)C(OCC)=O,2.655351828612554,2.3170204
728,C(c1ccco1)(=O)O[C@]1([C@@]2([C@H]([C@@H]3[C@]([C@@]4(C(=CC(=O)C=C4)CC3)C)(Cl)[C@H](C2)O)C[C@H]1C)C)C(CCl)=O,3.6667565918848033,2.64008
729,CC(C)(O)c1ccccc1CC[C@@H](SCC2(CC(=O)O)CC2)c3cccc(\C=C\c4ccc5ccc(Cl)cc5n4)c3,-0.5563933485243852,0.42860463
730,OC(CN1CCOCC1)Cn2c(cnc2C)[N+]([O-])=O,0.6780719051126377,2.1178098
731,CN1CC[C@]23[C@H]4Oc5c(O)ccc(C[C@@H]1[C@@H]2C=C[C@@H]4O)c35,4.700439718141092,4.1604767
732,CN1CC[C@]23[C@H]4Oc5c(O)ccc(C[C@@H]1[C@@H]2C=C[C@@H]4O[C@@H]6O[C@@H]([C@@H](O)[C@H](O)[C@H]6O)C(=O)O)c35,1.1375035237499351,2.0515032
733,CO[C@]1(NC(=O)[C@H](C(=O)O)c2ccc(O)cc2)[C@H]3OCC(=C(N3C1=O)C(=O)O)CSc4nnnn4C,-0.47393118833241243,0.4588859
734,COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc4C(=O)C(=CN(C5CC5)c14)C(=O)O,1.263034405833794,0.18242401
735,COc1nc(C)nc(Cl)c1NC2=NCCN2,3.4594316186372973,2.0237627
736,c12c(c(c(C\C=C(\CCC(O)=O)C)c(c1C)OC)O)C(=O)OC2,1.2203299548795556,1.4915175
737,CC(C)(C)NCC(O)COc1cccc2CC(O)C(O)Cc12,1.5360529002402097,3.2300324
738,c1cc(ccc1C(=O)Oc2ccc3cc(ccc3c2)C(=N)N)NC(=N)N,6.356848079236522,2.3019595
739,c1(c2c(cccc2)[nH]c1)C[C@@H](NC([C@@H](Cc1c[nH]cn1)NC([C@@H]1CCC(N1)=O)=O)=O)C(N[C@@H](C(N[C@@H](Cc1ccc(O)cc1)C(N[C@@H](Cc1cc2c(cccc2)cc1)C(N[C@@H](C(N[C@@H](C(N1[C@@H](CCC1)C(NCC(N)=O)=O)=O)CCCNC(N)=N)=O)CC(C)C)=O)=O)=O)CO)=O,-0.47393118833241243,1.5758991
740,CCOc1ccc2ccccc2c1C(=O)N[C@H]3[C@H]4SC(C)(C)[C@@H](N4C3=O)C(=O)O,1.722466024471091,1.2914915
741,c1ccc2ccccc2c1OC[C@@H](CN1CCN(CC1)c1c(cccc1)OC)O,3.4594316186372973,3.3732035
742,O[C@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5O[C@@H]1[C@]2(CCN3CC6CCC6)c45,4.459431618637297,3.2441337
743,Oc1ccc2C[C@H]3N(CC4CC4)CC[C@@]56[C@@H](Oc1c25)C(=C)CC[C@@]36O,3.9068905956085187,3.4393282
744,Oc1ccc2C[C@H]3N(CC=C)CC[C@@]45[C@@H](Oc1c24)C(=O)CC[C@@]35O,4.523561956057013,3.0662682
745,Oc1ccc2C[C@H]3N(CC4CC4)CC[C@@]56[C@@H](Oc1c25)C(=O)CC[C@@]36O,5.832890014164741,3.19499
746,CCN(CC)CCOC(=O)C(Cc1cccc2c1cccc2)CC3CCCO3,3.4329594072761065,3.046266
747,C[C@@H](c1ccc2cc(ccc2c1)OC)C(=O)O,-3.8365012677171206,1.2729148
748,NC(=N)N1CCC[C@@H](CNC(=O)C[C@H](NS(=O)(=O)c2ccc3ccccc3c2)C(=O)N(CC(=O)O)C4CC4)C1,2.678071905112638,0.71239287
749,CNS(=O)(=O)CCc1ccc2[nH]cc(C3CCN(C)CC3)c2c1,2.7224660244710908,2.1349747
750,CC(C)[C@@H]1CC[C@H](CC1)C(=O)N[C@H](Cc2ccccc2)C(=O)O,0.84799690655495,1.3973266
751,O[C@@H](CNC[C@H](O)[C@H]1CCc2cc(F)ccc2O1)[C@@H]3CCc4cc(F)ccc4O3,3.807354922057604,2.0628104
752,c12c(c3c(c(cc(o3)C(O)=O)=O)cc1c(cc(n2CC)C(O)=O)=O)CCC,3.350497247084133,0.77416253
753,CCC1=NN(CCCN2CCN(CC2)c3cccc(Cl)c3)C(=O)N1CCOc4ccccc4,2.9068905956085187,2.6236782
754,CN1CCOC(c2ccccc2)c3ccccc3C1,3.584962500721156,3.936548
755,COc1nc(N)nc2c1ncn2[C@@H]3O[C@H](CO)[C@@H](O)[C@@H]3O,6.339850002884624,2.7889225
756,c1(cccc2c1C(c1c(O)c3c(c(c1C2=O)O)C[C@](C(CO)=O)(O)C[C@@H]3O[C@H]1C[C@@H]([C@@H]([C@@H](O1)C)O)[N@]1CCO[C@@H](C1)OC)=O)OC,3.9373443921502322,3.3436651
757,CN(C)C(=O)Oc1cccc(c1)[N+](C)(C)C,3.2016338611696504,3.025713
758,CC[C@H](C)[C@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCSC)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCNC(=N)N)NC(=O)CNC(=O)[C@H](CC(C=CC=C1)=C1)NC(=O)[C@H](CSSC[C@H](NC(=O)CNC(=O)[C@H](CC(C)C)N1)C(=O)N[C@@H](CCCCN)C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CC(=CNC2)N=2)C(=O)O)C(C)C)NC(=O)CNC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H](NC(=O)[C@H](CCSC)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCC2)N2C(=O)[C@@H](N)CO)C(C)C)C(N[C@H](C(N[C@H](C(N[C@H](C(N[C@H](C(NCC1=O)=O)CO)=O)CO)=O)CO)=O)CO)=O,3.2016338611696504,1.6516111
759,CCN[C@@H]1C[C@H](N)[C@@H](O[C@H]2OC(=CC[C@H]2N)CN)[C@H](O)[C@H]1O[C@H]3OC[C@](C)(O)[C@H](NC)[C@H]3O,-0.862496476250065,1.2123494
760,Cc1ccnc2N(C3CC3)c4ncccc4C(=O)Nc12,-1.736965594166206,2.1756766
761,C1CCN(C(c2cccnc2)=O)c2c1cccc2OC[C@@H](CNC(C)C)O,1.84799690655495,3.6914473
762,COC(=O)C1=C(C)NC(=C(C1c2cccc(c2)N(=O)=O)C(=O)OCCN(C)Cc3ccccc3)C,3.4594316186372973,2.5799289
763,c1(C(NCCO[N+](=O)[O-])=O)cccnc1,3.1538053360790355,2.8880548
764,CN1CCC[C@H]1c2cccnc2,4.169925001442312,3.2823038
765,COC(=O)C1=C(C)NC(=C(C1c2ccccc2N(=O)=O)C(=O)OC)C,2.867896463992655,2.0150595
766,n1(c(=O)n(c(=O)cc1NCC[N@@](CCCc1ccc(cc1)[N+](=O)[O-])CCO)C)C,4.3847405872923835,2.7876592
767,COCCOC(=O)C1=C(C)NC(=C(C1c2cccc(c2)N(=O)=O)C(=O)OC(C)C)C,3.9068905956085187,2.2479174
768,COC(=O)C1=C(C)NC(=C(C1c2ccccc2N(=O)=O)C(=O)OCC(C)C)C,3.9068905956085187,2.684902
769,O=C1CN=C(c2ccccc2)c3cc(ccc3N1)N(=O)=O,-0.2175914350726268,1.4316142
770,CCOC(=O)C1=C(C)NC(=C(C1c2cccc(c2)N(=O)=O)C(=O)OC)C,4.643856189774724,2.6172676
771,O=C1CN(\N=C\c2oc(cc2)N(=O)=O)C(=O)N1,3.277984747299765,1.1074252
772,C(CO[N+](=O)[O-])(CO[N+](=O)[O-])O[N+](=O)[O-],7.602142090697982,2.1502187
773,CN\C(=C/N(=O)=O)\NCCSCc1csc(CN(C)C)n1,3.292781749227846,2.5489814
774,COc1cc(cc(OC)c1O)C2C3C(COC3=O)C(OC4OC5COC(C)OC5C(O)C4N(C)C)c6cc7OCOc7cc26,-1.3219280948873622,0.6764684
775,C(\[C@@H]1[C@@H]([C@@H](Cl)C[C@@H]1O)C\C=C\CCCC(O)=O)=C\[C@@H](C(CCCC)(C)C)O,3.7224660244710908,1.3017354
776,CN1CC(c2ccccc2)c3cccc(N)c3C1,4.459431618637297,2.8721576
777,c12c(c(=O)c(cn1CC)C(=O)O)cc(c(c2)N1CCNCC1)F,2.7990873060740036,1.2598481
778,CCOC(=O)[C@@]1(CCC=C[C@H]1NC)c2ccccc2,3.3074285251922473,3.3975205
779,CNCCC=C1c2ccccc2CCc3ccccc13,3.321928094887362,3.3539732
780,CN1CCc2cc3c(c(c2[C@@H]1[C@@H]4c5ccc(c(c5C(=O)O4)OC)OC)OC)OCO3,4.07724299893246,2.570275
781,CC(O)C(CO)NC(=O)C1CSSCC(NC(=O)C(N)CC2=CC=CC=C2)C(=O)NC(CC2=CC=CC=C2)C(=O)NC(CC2=CNC3=C2C=CC=C3)C(=O)NC(CCCCN)C(=O)NC(C(C)O)C(=O)N1,1.250961573533219,1.2339888
782,CC1COc2c(N3CCN(C)CC3)c(F)cc4C(=O)C(=CN1c24)C(=O)O,1.3219280948873624,1.1353434
783,O[C@H]1[C@@H](O[C@@H]([C@@H]([C@@H]1O)O)CO)n1c(=O)[nH]c(=O)c(c1)F,0.4646682670034443,1.463161
784,NCCCC[C@H](NC(=O)[C@@H](Cc1cc(Br)c(O)c(Br)c1)NC(=O)N2CCC(CC2)N3Cc4ccccc4NC3=O)C(=O)N5CCN(CC5)c6ccncc6,1.3785116232537298,2.274733
785,[H]O[C@H]1[C@H](C)O[C@@H](C[C@@H]1OC)O[C@@H]1[C@@H](C)C(=O)O[C@H](C)[C@H](C)[C@@H]([C@@H](C)C([C@]2(C[C@H](C)[C@@H]([C@H]1C)O[C@@H]1[C@@H]([C@@H](C[C@H](C)O1)N(C)C)O[H])CO2)=O)O[H],3.1858665453113337,1.3228168
786,c1(nc(c(n1Cc1ccc(cc1)c1c(cccc1)c1nnn[nH]1)C(=O)O)C(C)(C)O)CCC,-1.7858751946471527,0.62815464
787,c1(c(cc(c(=O)[nH]1)C#N)c1ccc2n(c1)ccn2)C,3.4594316186372973,1.4674151
788,OC(=O)c1cc(ccc1O)N=Nc2ccc(O)c(c2)C(=O)O,0.2630344058337938,0.5248313
789,O=C([C@@H](N)CO)NC1=C(OC)C=CC(/C=C\C2=CC(OC)=C(OC)C(OC)=C2)=C1,4.498250867527825,2.3069959
790,COc1ccc2[nH]c(nc2c1)S(=O)Cc3ncc(C)c(OC)c3C,3.070389327891398,2.3827624
791,Cc1nccn1CC2CCc3c(C2=O)c4ccccc4n3C,2.5360529002402097,1.8861552
792,[H]N(C(C)=O)c1ccc(cc1)C1[C@H](C)CC(N([H])N=1)=O,-1.15200309344505,1.7293528
793,CN[C@H](CC(C)C)C(=O)N[C@@H]1[C@H](O)c2ccc(Oc3cc4cc(Oc5ccc(cc5Cl)[C@@H](O[C@H]6C[C@](C)(N)[C@@H](O)[C@H](C)O6)[C@@H]7NC(=O)[C@H](NC(=O)[C@@H]4NC(=O)[C@H](CC(=O)N)NC1=O)c8ccc(O)c(c8)c9c(O)cc(O)cc9[C@H](NC7=O)C(=O)O)c3O[C@@H]%10O[C@H](CO)[C@@H](O)[C@H](O)[C@H]%10O[C@H]%11C[C@](C)(NCc%12ccc(cc%12)c%13ccc(Cl)cc%13)[C@@H](O)[C@H](C)O%11)c(Cl)c2,-3.8365012677171206,-0.45795834
794,"n1(c(cnc1C)[N+](=O)[O-])C[C@@H](CCl)O
",0.11103131238874395,2.2759013
795,CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@]([C@H]3[C@@H]([C@@]5(C2(C)C)[C@H]([C@@H]1OC(=O)[C@@H]([C@H](CC(C)C)NC(=O)OC(C)(C)C)O)OC(=O)O5)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)OC(=O)C,3.0214797274104512,2.0933478
796,CCC(CC)O[C@@H]1C=C(C[C@H](N)[C@H]1NC(=O)C)C(=O)O,2.263034405833794,1.6266079
797,[H]/N=C(/c1cccc(c1)C[C@H]([C@@H](C)NC(=O)c2ccc(cc2)c3cc[n+](cc3)[O-])C(=O)OC)\N,2.883620816285671,2.7487137
798,Cc1onc(c2ccccc2)c1C(=O)N[C@H]3[C@H]4SC(C)(C)[C@@H](N4C3=O)C(=O)O,2.655351828612554,0.9473054
799,OC1N=C(c2ccccc2)c3cc(Cl)ccc3NC1=O,0.13750352374993502,0.9296097
800,NC(=O)CN1CC(O)CC1=O,0.84799690655495,2.892974
801,c1(c(cccc1)OC[C@@H](CNC(C)C)O)OCC=C,2.944858445807539,3.4103777
802,CCN(CC)CC#CCOC(=O)C(O)(C1CCCCC1)c2ccccc2,2.350497247084133,1.9959261
803,COc1ccc2C[C@H]3N(C)CC[C@@]45[C@@H](Oc1c24)C(=O)CC[C@@]35O,2.608809242675524,4.0410237
804,C1C[C@@H]2[C@H]3CCC[N@+]4([C@H]3[C@@H](CCC4)CN2C(=O)C1)[O-],2.9373443921502322,1.7524959
805,CN(C)[C@H]1[C@@H]2[C@@H](O)[C@H]3C(=C(O)[C@]2(O)C(=O)C(=C1O)C(=O)N)C(=O)c4c(O)cccc4[C@@]3(C)O,1.0,1.0946617
806,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(=O)C)[C@H]2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c6ccccc6)c7ccccc7)C(=C1C5(C)C)C,2.678071905112638,1.5035025
807,O1[C@@H](O[C@@]23[C@@]4([C@@H]([C@@]5(C[C@@]2(C)O[C@@H]4O5)O)C3)COC(=O)c2ccccc2)[C@@H]([C@H]([C@@H]([C@H]1CO)O)O)O,1.0356239097307212,2.2977753
808,Cc1c(c(=O)n2c(n1)C(CCC2)O)CCN3CCC(CC3)c4c5ccc(cc5on4)F,0.23878685958711648,1.5055424
809,O=C1N(C[C@H]2CCCc3cccc1c23)[C@@H]4CN5CCC4CC5,1.3785116232537298,2.3859465
810,C(P(O)(O)=O)(P(O)(O)=O)(CCN)O,1.3219280948873624,0.7782277
811,c1c(c(cc(c1Cl)N)OCC2CC2)C(=O)NC3CN4CCC3CC4,2.37851162325373,2.0752563
812,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@@H]([C@@H]4OC(=O)C)[N+]5(C)CCCCC5)[C@@]2(C)C[C@@H]1[N+]6(C)CCCCC6,0.5849625007211562,1.9705844
813,C[C@@H](O)[C@@H]1[C@H]2CC(=C(N2C1=O)C(=O)O)S[C@H]3CCN(C3)C(=N)C,1.3785116232537298,1.2784083
814,COc1ccnc(CS(=O)c2nc3ccc(OC(F)F)cc3[nH]2)c1OC,1.1375035237499351,1.6285238
815,COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC,3.4594316186372973,2.9152381
816,C[C@H](\C=C\[C@H](C)C(C)(C)O)[C@H]1CC[C@H]2\C(=C\C=C3C[C@@H](O)C[C@H](O)C3)\CCC[C@]12C,-0.16812275880832692,1.3811733
817,Fc1ccc(cc1)[C@@H]2CCNC[C@H]2COc3ccc4OCOc4c3,4.169925001442312,2.3451781
818,[C@H]12C[C@H](OC(=O)C[C@@H](C(C(=O)[C@H]([C@H]([C@H](CCC[C@]1(O2)C)C)O)C)(C)C)O)C(=C\c1nc(sc1)C)\C,1.1176950426697545,1.0324205
819,C1(CC1)(c1c(cc2c(=O)c(cn3[C@H](COc1c23)C)C(O)=O)F)N,2.2839217723076177,1.3633353
820,CCN1C=C(C(=O)O)C(=O)c2cc(F)c(cc12)N3CCN(C)CC3,1.0,1.3354177
821,c12c(Cc3cccnc3)c[nH]c1c([nH]c(n2)N)=O,2.6322682154995127,2.7453582
822,[H]N(Cc1cccnc1)C1=C(C#N)C(N=C(C)N1[H])=O,2.5360529002402097,2.2148771
823,c12c(c[nH]c1nc(N)[nH]c2=O)CCc1ccc(C(N[C@H](CCC(=O)O)C(=O)O)=O)cc1,0.37851162325372983,0.8987048
824,NC1=NC(=O)c2ncn(CCC(CO)CO)c2N1,3.070389327891398,2.530356
825,c1(c(c(c(Cl)c(n1)OC)OC)Cl)C(Cl)(Cl)Cl,4.902073579310743,1.6302965
826,c1(ccccc1)[C@@](O)(C1CCCC1)CO[C@@H]1CN2CCC1CC2,0.9927684307689242,2.6147974
827,CC(C)([C@H](C(=O)O)N)S,3.4127815253384757,1.2690127
828,CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)O,2.786596361890807,2.0158606
829,NC(=N)c1ccc(OCCCCCOc2ccc(cc2)C(=N)N)cc1,6.20945336562895,2.429486
830,CC1[C@@H]2Cc3ccc(O)cc3[C@@]1(C)CCN2CC=C(C)C,4.523561956057013,4.0699043
831,CCCC(C)C1(CC)C(=O)NC(=O)NC1=O,-1.0892673380970874,1.7340417
832,n1(c2c(nc1)[C@@H](CNC=N2)O)[C@@H]1O[C@H]([C@@H](C1)O)CO,0.7048719644563528,3.1008255
833,CN1C(=O)N(CCCCC(=O)C)C(=O)c2c1ncn2C,5.285402218862249,2.068738
834,C(C(F)(F)F)(C(F)(F)F)(F)F,9.206306225009925,3.659885
835,CCC[C@H](N[C@@H](C)C(=O)N1[C@H]2CCCC[C@H]2C[C@H]1C(=O)O)C(=O)O,0.765534746362977,1.3038102
836,OCCN1CCN(CCCN2c3ccccc3Sc4ccc(Cl)cc24)CC1,4.754887502163468,3.3185594
837,CCOc1ccc(NC(=O)C)cc1,4.392317422778761,2.6452568
838,c12C(=NCC(=O)Nc1ccc(c2)Br)c1c(cccc1)Cl,-4.321928094887363,1.2269251
839,C1CCN(CC1)C2(CCCCC2)c3ccccc3,2.350497247084133,2.837709
840,CC(Oc1ccccc1)C(=O)N[C@H]2[C@H]3SC(C)(C)[C@@H](N3C2=O)C(=O)O,2.070389327891398,1.3256646
841,CCC1(C(=O)NC(=O)NC1=O)c2ccccc2,-3.9885043611621707,1.6572134
842,CCOC(=O)C1(CCN(CC1)CCC(c2ccccc2)O)c3ccccc3,4.459431618637297,3.202291
843,C1C(=Cc2c(O1)cc(cc2)O)c1ccc(cc1)O,5.88508622529017,2.5899308
844,CC1(C)S[C@@H]2[C@H](NC(=O)COc3ccccc3)C(=O)N2[C@H]1C(=O)O,2.765534746362977,1.9760044
845,c1([C@@H](c2ccccc2)CC)c(c2c(cccc2)oc1=O)O,-5.643856189774724,0.76195025
846,N(c1cc(ccc1)O)(c1ccc(C)cc1)CC=1NCCN1,5.392317422778761,2.2609725
847,c1ccc(cc1)C2(C(=O)NC(=O)N2)c3ccccc3,-1.434402824145775,1.5703543
848,c12c(C(C(C)=C(C1=O)C\C=C(\CCC[C@@H](CCC[C@@H](CCCC(C)C)C)C)C)=O)cccc2,0.6780719051126377,1.675838
849,c12[C@@]3([C@@H](N(C)c1ccc(c2)OC(NC)=O)[N@@](C)CC3)C,6.169925001442312,3.1732152
850,o1c(=O)c(c(c2ccc(cc12)OCCCN1CCN(CC1)Cc1ccc(cc1)Cl)C)C,0.37851162325372983,2.578027
851,C1[C@H](N(CS1)C([C@@H]1CCC(N1)=O)=O)C(O)=O,0.21412480535284734,1.0164258
852,COc1ccc(cc1)c2nc3cc(ccc3[nH]2)C4=NNC(=O)CC4C,3.807354922057604,2.2610586
853,C(=N\c1ccncc1)(\N[C@@H](C(C)(C)C)C)NC#N,2.5058909297299574,1.6932552
854,CC(C)NCC(O)COc1cccc2[nH]ccc12,2.944858445807539,3.2713149
855,c1ccc([C@H]2Oc3cc(O)cc(c3C(C2)=O)O)cc1,4.754887502163468,2.5248864
856,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@@H]([C@@H]4OC(=O)C)N5CC[N+](C)(C)CC5)[C@@]2(C)C[C@@H]1N6CC[N+](C)(C)CC6,1.584962500721156,1.8150303
857,c12c(c(c(C(O)=O)cn1CC)=O)cnc(n2)N1CCNCC1,1.5058909297299572,1.6939456
